id,user,fullname,timestamp,url,likes,replies,retweets,text,html
321,realDonaldTrump,Donald J. Trump,7/18/18 10:44,/realDonaldTrump/status/1019533312052858880,64781,8498,12813,"Congratulations to Martha Roby of The Great State of Alabama on her big GOP Primary win for Congress. My endorsement came appropriately late, but when it came the ���flood gates�۝ opened and you had the kind of landslide victory that you deserve. Enjoy!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to Martha Roby of The Great State of Alabama on her big GOP Primary win for Congress. My endorsement came appropriately late, but when it came the ���flood gates�۝ opened and you had the kind of landslide victory that you deserve. Enjoy!</p>"
322,realDonaldTrump,Donald J. Trump,7/18/18 10:16,/realDonaldTrump/status/1019526399542091776,69555,12898,16398,"....Russia has agreed to help with North Korea, where relationships with us are very good and the process is moving along. There is no rush, the sanctions remain! Big benefits and exciting future for North Korea at end of process!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....Russia has agreed to help with North Korea, where relationships with us are very good and the process is moving along. There is no rush, the sanctions remain! Big benefits and exciting future for North Korea at end of process!</p>"
323,realDonaldTrump,Donald J. Trump,7/18/18 10:08,/realDonaldTrump/status/1019524328927453184,75004,14815,16713,"While the NATO meeting in Brussels was an acknowledged triumph, with billions of dollars more being put up by member countries at a faster pace, the meeting with Russia may prove to be, in the long run, an even greater success. Many positive things will come out of that meeting..","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While the NATO meeting in Brussels was an acknowledged triumph, with billions of dollars more being put up by member countries at a faster pace, the meeting with Russia may prove to be, in the long run, an even greater success. Many positive things will come out of that meeting..</p>"
324,realDonaldTrump,Donald J. Trump,7/18/18 9:53,/realDonaldTrump/status/1019520574371123200,91057,48760,20924,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!</p>"
325,realDonaldTrump,Donald J. Trump,7/18/18 4:10,/realDonaldTrump/status/1019434161889796097,101819,27582,22636,"���Prosperity is returning. Donald Trump is doing exactly what he said he would do as a candidate, now as the most effective president, the most successful president, in modern American history.�۝ Thank you to the great Lou Dobbs!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Prosperity is returning. Donald Trump is doing exactly what he said he would do as a candidate, now as the most effective president, the most successful president, in modern American history.�۝ Thank you to the great Lou Dobbs!</p>"
326,realDonaldTrump,Donald J. Trump,7/18/18 0:27,/realDonaldTrump/status/1019378119671730176,126306,28526,30413,"The Democrats want to abolish ICE, which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Democrats want to abolish ICE, which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.</p>"
327,realDonaldTrump,Donald J. Trump,7/18/18 0:21,/realDonaldTrump/status/1019376680572456960,106795,48482,23087,"The meeting between President Putin and myself was a great success, except in the Fake News Media!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The meeting between President Putin and myself was a great success, except in the Fake News Media!</p>"
328,realDonaldTrump,Donald J. Trump,7/17/18 14:39,/realDonaldTrump/status/1019230023897833479,124712,43185,24198,The economy of the United States is stronger than ever before!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The economy of the United States is stronger than ever before!</p>"
329,realDonaldTrump,Donald J. Trump,7/17/18 14:33,/realDonaldTrump/status/1019228676460773377,94759,20640,21296,Thank you @RandPaul. ���The President has gone through a year and a half of totally partisan investigations - what�۪s he supposed to think?�۝,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""216881337"" dir=""ltr"" href=""/RandPaul""><s>@</s><b>RandPaul</b></a>. ���The President has gone through a year and a half of totally partisan investigations - what�۪s he supposed to think?�۝</p>"
330,realDonaldTrump,Donald J. Trump,7/17/18 14:22,/realDonaldTrump/status/1019225830298456066,98557,51132,23859,"While I had a great meeting with NATO, raising vast amounts of money, I had an even better meeting with Vladimir Putin of Russia. Sadly, it is not being reported that way - the Fake News is going Crazy!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While I had a great meeting with NATO, raising vast amounts of money, I had an even better meeting with Vladimir Putin of Russia. Sadly, it is not being reported that way - the Fake News is going Crazy!</p>"
331,realDonaldTrump,Donald J. Trump,7/17/18 13:53,/realDonaldTrump/status/1019218575691837443,101226,30569,22555,"I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more in the future, only because of me. NATO was weak, but now it is strong again (bad for Russia). The media only says I was rude to leaders, never mentions the money!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more in the future, only because of me. NATO was weak, but now it is strong again (bad for Russia). The media only says I was rude to leaders, never mentions the money!</p>"
332,realDonaldTrump,Donald J. Trump,7/16/18 22:53,/realDonaldTrump/status/1018992115810910208,73492,40576,15009,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Will be interviewed on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""41634520"" dir=""ltr"" href=""/seanhannity""><s>@</s><b>seanhannity</b></a> tonight at 9pmE and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""22703645"" dir=""ltr"" href=""/TuckerCarlson""><s>@</s><b>TuckerCarlson</b></a> tomorrow night at 8pmE. Enjoy!</p>"
333,realDonaldTrump,Donald J. Trump,7/16/18 20:34,/realDonaldTrump/status/1018956970143858688,82864,35948,21639,"A productive dialogue is not only good for the United States and good for Russia, but it is good for the world. #HELSINKI2018pic.twitter.com/Q2Y1PhM9au","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A productive dialogue is not only good for the United States and good for Russia, but it is good for the world. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HELSINKI2018?src=hash""><s>#</s><b>HELSINKI2018</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Q2Y1PhM9au"">pic.twitter.com/Q2Y1PhM9au</a></p>"
334,realDonaldTrump,Donald J. Trump,7/16/18 20:29,/realDonaldTrump/status/1018955906690584576,125438,32188,35654,"I would rather take a political risk in pursuit of peace, than to risk peace in pursuit of politics. #HELSINKI2018pic.twitter.com/XdlrJWLPIh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I would rather take a political risk in pursuit of peace, than to risk peace in pursuit of politics. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HELSINKI2018?src=hash""><s>#</s><b>HELSINKI2018</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/XdlrJWLPIh"">pic.twitter.com/XdlrJWLPIh</a></p>"
335,realDonaldTrump,Donald J. Trump,7/16/18 19:40,/realDonaldTrump/status/1018943446583668736,128103,66920,30233,"As I said today and many times before, ���I have GREAT confidence in MY intelligence people.�۝ However, I also recognize that in order to build a brighter future, we cannot exclusively focus on the past ��� as the world�۪s two largest nuclear powers, we must get along! #HELSINKI2018","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As I said today and many times before, ���I have GREAT confidence in MY intelligence people.�۝ However, I also recognize that in order to build a brighter future, we cannot exclusively focus on the past ��� as the world�۪s two largest nuclear powers, we must get along! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HELSINKI2018?src=hash""><s>#</s><b>HELSINKI2018</b></a></p>"
336,realDonaldTrump,Donald J. Trump,7/16/18 16:51,/realDonaldTrump/status/1018900904735531014,91146,19154,17215,"Thank you Helsinki, Finland!pic.twitter.com/rh4NUjPSwU","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you Helsinki, Finland!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rh4NUjPSwU"">pic.twitter.com/rh4NUjPSwU</a></p>"
337,realDonaldTrump,Donald J. Trump,7/16/18 16:11,/realDonaldTrump/status/1018890862653157381,53257,20427,13399,"Joint Press Conference from Helsinki, Finland:https://www.pscp.tv/w/bhy5sDFvTlFsTFJub1dwUXd8MUJSSmplb3FFWUJHdyXkIXdvFcy7hHzilfyakJbST4Y-clF9qI73JdjIeiuF?t=1h19m53s�ʉ�_","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Joint Press Conference from Helsinki, Finland:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/bhy5sDFvTlFsTFJub1dwUXd8MUJSSmplb3FFWUJHdyXkIXdvFcy7hHzilfyakJbST4Y-clF9qI73JdjIeiuF?t=1h19m53s"" dir=""ltr"" href=""https://t.co/fadLMDuGiY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/bhy5sDFvTlFsTFJub1dwUXd8MUJSSmplb3FFWUJHdyXkIXdvFcy7hHzilfyakJbST4Y-clF9qI73JdjIeiuF?t=1h19m53s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/bhy5sDFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MUJSSmplb3FFWUJHdyXkIXdvFcy7hHzilfyakJbST4Y-clF9qI73JdjIeiuF?t=1h19m53s</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
338,realDonaldTrump,Donald J. Trump,7/16/18 8:56,/realDonaldTrump/status/1018781525309943808,58651,6433,10801,It was an honor to join you this morning. Thank you!https://twitter.com/tpkanslia/status/1018758475055321088�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It was an honor to join you this morning. Thank you!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/tpkanslia/status/1018758475055321088"" dir=""ltr"" href=""https://t.co/NOUTroe8MV"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/tpkanslia/status/1018758475055321088""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/tpkanslia/stat</span><span class=""invisible"">us/1018758475055321088</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
339,realDonaldTrump,Donald J. Trump,7/16/18 6:05,/realDonaldTrump/status/1018738368753078273,104628,53765,23386,"Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now, the Rigged Witch Hunt!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now, the Rigged Witch Hunt!</p>"
340,realDonaldTrump,Donald J. Trump,7/16/18 5:37,/realDonaldTrump/status/1018731223890481153,134464,33915,35324,"President Obama thought that Crooked Hillary was going to win the election, so when he was informed by the FBI about Russian Meddling, he said it couldn�۪t happen, was no big deal, & did NOTHING about it. When I won it became a big deal and the Rigged Witch Hunt headed by Strzok!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">President Obama thought that Crooked Hillary was going to win the election, so when he was informed by the FBI about Russian Meddling, he said it couldn�۪t happen, was no big deal, &amp; did NOTHING about it. When I won it became a big deal and the Rigged Witch Hunt headed by Strzok!</p>"
341,realDonaldTrump,Donald J. Trump,7/16/18 5:23,/realDonaldTrump/status/1018727890345693184,102482,25386,21773,"Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them focused on financial obligations, both present & future. We had a truly great Summit that was inaccurately covered by much of the media. NATO is now strong & rich!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Received many calls from leaders of NATO countries thanking me for helping to bring them together and to get them focused on financial obligations, both present &amp; future. We had a truly great Summit that was inaccurately covered by much of the media. NATO is now strong &amp; rich!</p>"
342,SecPompeo,Secretary Pompeo,7/15/18 19:32,/SecPompeo/status/1018579127517843456,42993,4960,9117,Landed in #Finland for #helsinki2018 where @POTUS & Prez Putin are set to discuss US/Russian relations. POTUS meeting is in the interest of US national security. It�۪s critical that the leaders of the US & Russia engage on important matters between our two countries. @StateDeptpic.twitter.com/ZdNN6fHPTi,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Landed in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Finland?src=hash""><s>#</s><b>Finland</b></a> for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/helsinki2018?src=hash""><s>#</s><b>helsinki2018</b></a> where <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> &amp; Prez Putin are set to discuss US/Russian relations. POTUS meeting is in the interest of US national security. It�۪s critical that the leaders of the US &amp; Russia engage on important matters between our two countries. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""9624742"" dir=""ltr"" href=""/StateDept""><s>@</s><b>StateDept</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZdNN6fHPTi"">pic.twitter.com/ZdNN6fHPTi</a></p>"
343,Scavino45,Dan Scavino Jr.,7/15/18 19:41,/Scavino45/status/1018581418937499648,31690,2048,6266,"President @realDonaldTrump and @FLOTUS Melania are wheels down in Helsinki, Finland...photo via motorcade en route to hotel...pic.twitter.com/oLxRy5EL6f","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""818876014390603776"" dir=""ltr"" href=""/FLOTUS""><s>@</s><b>FLOTUS</b></a> Melania are wheels down in Helsinki, Finland...photo via motorcade en route to hotel...<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oLxRy5EL6f"">pic.twitter.com/oLxRy5EL6f</a></p>"
344,realDonaldTrump,Donald J. Trump,7/15/18 17:03,/realDonaldTrump/status/1018541464416997376,153328,25551,35721,"Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratulations to President Putin and Russia for putting on a truly great World Cup Tournament -- one of the best ever!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to France, who played extraordinary soccer, on winning the 2018 World Cup. Additionally, congratulations to President Putin and Russia for putting on a truly great World Cup Tournament -- one of the best ever!</p>"
345,realDonaldTrump,Donald J. Trump,7/15/18 16:18,/realDonaldTrump/status/1018530179549822977,75186,24961,14204,"...know how to do is resist and obstruct! This is why there is such hatred and dissension in our country ��� but at some point, it will heal!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...know how to do is resist and obstruct! This is why there is such hatred and dissension in our country ��� but at some point, it will heal!</p>"
346,realDonaldTrump,Donald J. Trump,7/15/18 16:18,/realDonaldTrump/status/1018530173006692352,67932,11860,13060,"...over the years, I would return to criticism that it wasn�۪t good enough ��� that I should have gotten Saint Petersburg in addition! Much of our news media is indeed the enemy of the people and all the Dems...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...over the years, I would return to criticism that it wasn�۪t good enough ��� that I should have gotten Saint Petersburg in addition! Much of our news media is indeed the enemy of the people and all the Dems...</p>"
347,realDonaldTrump,Donald J. Trump,7/15/18 16:18,/realDonaldTrump/status/1018530167902228480,79190,17311,15836,"Heading to Helsinki, Finland ��� looking forward to meeting with President Putin tomorrow. Unfortunately, no matter how well I do at the Summit, if I was given the great city of Moscow as retribution for all of the sins and evils committed by Russia...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heading to Helsinki, Finland ��� looking forward to meeting with President Putin tomorrow. Unfortunately, no matter how well I do at the Summit, if I was given the great city of Moscow as retribution for all of the sins and evils committed by Russia...</p>"
348,realDonaldTrump,Donald J. Trump,7/15/18 16:11,/realDonaldTrump/status/1018528420093878272,127593,19093,30604,"There hasn�۪t been a missile or rocket fired in 9 months in North Korea, there have been no nuclear tests and we got back our hostages. Who knows how it will all turn out in the end, but why isn�۪t the Fake News talking about these wonderful facts? Because it is FAKE NEWS!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There hasn�۪t been a missile or rocket fired in 9 months in North Korea, there have been no nuclear tests and we got back our hostages. Who knows how it will all turn out in the end, but why isn�۪t the Fake News talking about these wonderful facts? Because it is FAKE NEWS!</p>"
349,realDonaldTrump,Donald J. Trump,7/14/18 10:08,/realDonaldTrump/status/1018074723140427776,128236,52550,38720,"The stories you heard about the 12 Russians yesterday took place during the Obama Administration, not the Trump Administration. Why didn�۪t they do something about it, especially when it was reported that President Obama was informed by the FBI in September, before the Election?","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The stories you heard about the 12 Russians yesterday took place during the Obama Administration, not the Trump Administration. Why didn�۪t they do something about it, especially when it was reported that President Obama was informed by the FBI in September, before the Election?</p>"
350,Scavino45,Dan Scavino Jr.,7/14/18 22:30,/Scavino45/status/1018261599440732171,25103,3487,10176,"���Criminal Illegal Alien Deported 11 Times Attacked Woman with Chainsaw, @ICEgov Says�۝https://www.dailywire.com/news/33075/criminal-illegal-alien-deported-11-times-attacked-ryan-saavedra�ʉ�_","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Criminal Illegal Alien Deported 11 Times Attacked Woman with Chainsaw, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""39384517"" dir=""ltr"" href=""/ICEgov""><s>@</s><b>ICEgov</b></a> Says�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.dailywire.com/news/33075/criminal-illegal-alien-deported-11-times-attacked-ryan-saavedra"" dir=""ltr"" href=""https://t.co/wU7rk1OOzj"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.dailywire.com/news/33075/criminal-illegal-alien-deported-11-times-attacked-ryan-saavedra""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">dailywire.com/news/33075/cri</span><span class=""invisible"">minal-illegal-alien-deported-11-times-attacked-ryan-saavedra</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
351,Scavino45,Dan Scavino Jr.,7/14/18 22:49,/Scavino45/status/1018266313536438277,24377,2545,9298,���Asylum-Seeking Central American Discovered to Be MS-13 Gang Member�۝https://www.breitbart.com/texas/2018/07/10/asylum-seeking-central-american-discovered-to-be-ms-13-gang-member/�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Asylum-Seeking Central American Discovered to Be MS-13 Gang Member�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.breitbart.com/texas/2018/07/10/asylum-seeking-central-american-discovered-to-be-ms-13-gang-member/"" dir=""ltr"" href=""https://t.co/76ZizQSNKI"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.breitbart.com/texas/2018/07/10/asylum-seeking-central-american-discovered-to-be-ms-13-gang-member/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">breitbart.com/texas/2018/07/</span><span class=""invisible"">10/asylum-seeking-central-american-discovered-to-be-ms-13-gang-member/</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
352,Scavino45,Dan Scavino Jr.,7/14/18 22:47,/Scavino45/status/1018265806348668929,26305,1735,9229,���MS-13 Gang Member Arrested Again After 4 Deportations�۝https://townhall.com/tipsheet/timothymeads/2018/07/14/5th-time-is-the-charm-ms13-gang-member-arrested-again-after-4-deportations-n2500354�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���MS-13 Gang Member Arrested Again After 4 Deportations�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://townhall.com/tipsheet/timothymeads/2018/07/14/5th-time-is-the-charm-ms13-gang-member-arrested-again-after-4-deportations-n2500354"" dir=""ltr"" href=""https://t.co/wuNqERJmPN"" rel=""nofollow noopener"" target=""_blank"" title=""https://townhall.com/tipsheet/timothymeads/2018/07/14/5th-time-is-the-charm-ms13-gang-member-arrested-again-after-4-deportations-n2500354""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">townhall.com/tipsheet/timot</span><span class=""invisible"">hymeads/2018/07/14/5th-time-is-the-charm-ms13-gang-member-arrested-again-after-4-deportations-n2500354</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
353,Scavino45,Dan Scavino Jr.,7/14/18 22:44,/Scavino45/status/1018265101357502464,28786,3110,11599,"���About 1-in-5 illegal alien adults crossing the United States-Mexico border with toddlers under the age of five are either criminals, not the child�۪s parent, or present some other danger to the child...�۝https://www.breitbart.com/big-government/2018/07/13/feds-1-in-5-illegal-aliens-crossing-with-toddlers-are-criminals-a-danger/amp/?__twitter_impression=true�ʉ�_","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���About 1-in-5 illegal alien adults crossing the United States-Mexico border with toddlers under the age of five are either criminals, not the child�۪s parent, or present some other danger to the child...�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.breitbart.com/big-government/2018/07/13/feds-1-in-5-illegal-aliens-crossing-with-toddlers-are-criminals-a-danger/amp/?__twitter_impression=true"" dir=""ltr"" href=""https://t.co/bs8nLAE1y8"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.breitbart.com/big-government/2018/07/13/feds-1-in-5-illegal-aliens-crossing-with-toddlers-are-criminals-a-danger/amp/?__twitter_impression=true""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">breitbart.com/big-government</span><span class=""invisible"">/2018/07/13/feds-1-in-5-illegal-aliens-crossing-with-toddlers-are-criminals-a-danger/amp/?__twitter_impression=true</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
354,Scavino45,Dan Scavino Jr.,7/14/18 22:42,/Scavino45/status/1018264406126485504,22994,1972,5745,���Mike Pence op-ed: Trump White House phenomenally successful�۝http://www.dailyherald.com/discuss/20180712/mike-pence-op-ed-trump-white-house-phenomenally-successful�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Mike Pence op-ed: Trump White House phenomenally successful�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.dailyherald.com/discuss/20180712/mike-pence-op-ed-trump-white-house-phenomenally-successful"" dir=""ltr"" href=""https://t.co/L2WaPpxxgg"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.dailyherald.com/discuss/20180712/mike-pence-op-ed-trump-white-house-phenomenally-successful""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">dailyherald.com/discuss/201807</span><span class=""invisible"">12/mike-pence-op-ed-trump-white-house-phenomenally-successful</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
355,realDonaldTrump,Donald J. Trump,7/14/18 18:17,/realDonaldTrump/status/1018197842559725569,148083,51081,41131,"These Russian individuals did their work during the Obama years. Why didn�۪t Obama do something about it?  Because he thought Crooked Hillary Clinton would win, that�۪s why. Had nothing to do with the Trump Administration, but Fake News doesn�۪t want to report the truth, as usual!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These Russian individuals did their work during the Obama years. Why didn�۪t Obama do something about it?  Because he thought Crooked Hillary Clinton would win, that�۪s why. Had nothing to do with the Trump Administration, but Fake News doesn�۪t want to report the truth, as usual!</p>"
356,Scavino45,Dan Scavino Jr.,7/14/18 22:30,/Scavino45/status/1018261547020439552,20569,786,6265,���Texas grand jury indicts MS-13 gang members after machete attacks�۝https://www.washingtonexaminer.com/news/texas-grand-jury-indicts-ms-13-gang-members-after-machete-attacks�ʉ�_,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">���Texas grand jury indicts MS-13 gang members after machete attacks�۝<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.washingtonexaminer.com/news/texas-grand-jury-indicts-ms-13-gang-members-after-machete-attacks"" dir=""ltr"" href=""https://t.co/GGTCEDOcVh"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.washingtonexaminer.com/news/texas-grand-jury-indicts-ms-13-gang-members-after-machete-attacks""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">washingtonexaminer.com/news/texas-gra</span><span class=""invisible"">nd-jury-indicts-ms-13-gang-members-after-machete-attacks</span><span class=""tco-ellipsis""><span class=""invisible"">��</span>��_</span></a></p>"
357,realDonaldTrump,Donald J. Trump,7/14/18 18:17,/realDonaldTrump/status/1018197842559725569,148083,51081,41131,"These Russian individuals did their work during the Obama years. Why didn�۪t Obama do something about it?  Because he thought Crooked Hillary Clinton would win, that�۪s why. Had nothing to do with the Trump Administration, but Fake News doesn�۪t want to report the truth, as usual!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These Russian individuals did their work during the Obama years. Why didn�۪t Obama do something about it?  Because he thought Crooked Hillary Clinton would win, that�۪s why. Had nothing to do with the Trump Administration, but Fake News doesn�۪t want to report the truth, as usual!</p>"
